root_hash,cat_ids,hash
,13312,e68ed8f97ddcfab2fca7628859eee00c8537415721922715be07f1de8f8ef0dc
,13316,aebc033f4855f3eb1c9c14e8dcd7ca44b242ffd86b57d759a213fc4b20bb44bc
,13319,06c75d2fc55b8e94c5cc175b7da9932cc98eb087f6c0a247e5f2d36a0a5cba23
,13320,e5f9ae15a3a2119e8450f8d1c2a2d3477eaaa8194c76c7776ae1c448fddf3147
,13324,fe23c7304e6c07c7c8e04a34c7ffc8309e429965fdc36991f383e191fb6e313f
,13326,8e88280732af2536a69a4a7c34149e6a5a50713359b8b92143da17e80c6d215a
,13330,4de94e09e78c44dd386c88302b35797519da039c0010b0d64cd55aa41646bbe9
,13334,46f266426e4c7f573979f503e7e9e723900586ff0ddef886c64f3e4c29d4d297
,13335,a3a27fbe6f64363ea5adf873ee6f3615f88c50568b12a3a406aa5984675778c6
,13337,8b8eb907b442bf1cac2735f45be4f18d751a964f7994be6f7eab332b3c42f61a
,13339,9b1f013481656a6cc2ee614acf5b9ec8aa0fc4120a60bc47052f4281559d06b4
,13344,28e4fd2b91a991c5026668fc084f20f87f7d53c542fab281694bddcda26f02b3
,13346,f76ab7376c6bf308e5c957c9f7c58cf19d4290cfaa8de6a785a22e292e1452ae
,13351,a878540803f9ff6273ed9681476e762e36e6347284251d39a280639fb3ffd873
,13352,44394a9b3a30178adaa7427f7e0bcad7fdbd12d4c95c60eab6b7a355216d1203
,13353,c3d88294ecbd201868cbed0f1437d14faaf14e70f56b9616b07f373cee4e0afe
,13354,bb88be0277d0ffc5e8e18932cd6b37283adcf5e408892bc04c846529bc7b8743
,13356,9fc220d2a782a7f8e94638bbb14609ff64f1d85f2c144f365341f677333734a8
,13360,865982265aab9eeba258c1b951e16c5cb52164c498c4169f3dabbe2059fba479
,13362,da38c151429ad904843507ba888ec577a9f1e3ea55b76e7ca892e49bd78525a9
,13364,93dd169d95a13ed5a72930bd14c4313450fcbf6a87683bb108ff68b6789f1175
,13365,a9a7eebb748ce0ed58a2a5baba049b637b6aa31c7e508fd6ea6008bacb8864e7
,13366,eca5967479fd87b4225e126ea5b7aa7ec3242300bd026541fcea6ab9b96ba82b
,13367,0571aff82d44c029b769883923876f62dda9ae7fb87ab6551312ae0c40d00990
,13368,95c303b2d30eb7e77636ecadd01c254230cd231cf8a48acf7b2715b56d449cf6
,13371,967ae26d061ba8d6006b3015325f42aa4df44164e62eb21fc8837ec32fb90c3c
,13373,e12b6f155a814a9118d02a5fdfb3f8f8f1551dceed7d66eecac4177fc9480629
,13378,abb6cd9cda4860b080c99cafad27bb3c16a0a5bce07c864fcfe27498d1c41eeb
,13380,2a6905a93a1ecba10b54721792e4c3d6d2f75e3883fc2d0ac82aed9005e1a04b
,13394,d5214a0b44e60d5d06ca37a67b0a1a958f83308b4f944d80288d49898b469ef6
,13397,58b6f0dc4d46598a75bea58b30baa714cc36cc3a030a60e046dab6f508d0f820
,13409,4e0c5ab659ed7681b0ea625f8d02b4f5742be6553b927cbba9b8c0e3b48651e4
,13415,62622a04ac2f20409051558ab4def9808fd5fbc5a78de4fa827337cb150d3475
,13417,e64a757e7300c9359348004328a21e4c71f9ea1e3a0efd980e3ff15c8a55e11f
,13421,bf54343f55789c2eab69256077efaa9394ca7475fa1db41f927b20928589ab18
,13422,c9340d4928a4decb25cfe23e473d4d128626604215c202aab7c78ad2f28664f7
,13426,b6581446e6bcf25ee239c12b2cdef234c6b4c06abdcea55cbfbb1d226b5878f1
,13427,0d69dfd93e92ebd1ac41e4f228735273f6f3a620ea96fb451c055a9312976fbe
,13429,3b473c32e4a74142ff4b74cec193422661def9ae81b82baa99c1abe5d384ca2f
,13430,3f2e6c4fe519f34bfef403401676c4136d07fd7e2e142c656ddf933b50cbf638
,13431,268c379dce1c63cd2cce268c1c5ecdfc2a088f7bdabd2615a26162b20eadacf4
,13432,70defcc97ad3361a320864f45a710d56fde76964e5f14fb95d07d3108e1a15b0
,13433,de1026f4fa0cd67875d4a756ddede30eb82d945a052afff43e2f0239ad277adb
,13434,dac00a6786e74256d19ff8b4fb8ed52e84b0f4613413ce7346f044a0519b097c
,13435,2c8d733ff5b08c8ea3b7965ae35567945374294d2c12a781d67982069b77ed7d
,13436,eb4e8c304f97bade9d8b2950af9994b92f13f60c371804b4a7df348cb2b0bb94
,13437,7f062678b7e861bae8bb024cfbc52170c993d9370c4c4f1510edda7c52239151
,13438,87f4aeb93c2c330eb8724fdc5ef7224c0d49d6a6016d6e973faa077f390b619b
,13439,1ca19ea30a0e4bce07823809e4c39007fa63a349e09c2f3d53c58f25b9540609
,13441,cb06e4c19bbc7b277f0af28074ae37328678a801e6201b8be1ede31b2bfe442b
,13442,3bd1883590851777fc710a3533c1eb1248c3b08fe2d310f8f9fd59877a573f56
,13454,953469ac4d815cc86da1a034c732daea917f12c1bf98386dc200468481359c44
,13455,366b2090a1a33dc63cf1a2070c94e83fd4744a4c30e0785c49df75595612011a
,13457,6685b7a948f9020cc3fec891f3babb0af4ad5db851301c74fcf3c4afcc33069f
,13462,3068436e28df282bae987ad2cd210e52e1b0b96464dbb43fe93fe1e294c320da
,13472,21c410879fcc4efcb06041b47c9f6800c8a11cccb0d0c0a3f31418e5d1ed339b
,13475,3c359b02676054a09afdfd5f1cc3232d5f89b083e6462545d621649a3e1ef61b
,13476,a9982912907b9d20a69c3a790b9d351f9958187374b16a0ebd1dcb08fe680a7b
,13481,404f5ce00c24fa15abf8509b03a2513d84fbac0bc15058c18237d40738075912
,13483,e220f3d3ddd6aff99b7f169fe3f41b3984b13524ad9e70a6648050ebc6ce4791
,13485,7fddf1721fcb87109a9bd836f6dcb1f5aaa2c540eacba098b80024e48f449214
,13487,09374ac28f5de3673db84a345adf3103d90782b0b7304ccf0ccc73c6b6c2b6bc
,13498,659a108e165febcda536c3c635b1520fe81fcf91b48cfd5ec48d81007fc2e59e
,13499,fd0fd9bb2df6797274ae412a722ee5a28f554aa62c3057fa6f4ef986c1358904
,13501,50a700b3e68df6116d99edf25edcaf902a7d365f460949f1a843f5ea6d22aca9
,13503,c13aede08f5fb95ddbceaa2a211355eae3877d2a99ba12490cae89f646632116
,13504,017bc96504ac306bbb6bfb1e282437e33c36a51760cf64eb44e0df38e2371d8a
,13505,491a6b1131b9473b8695c64c883fb4a471588b59de10a79a6338455c1efcb7b7
,13506,2d805f5b4e598d29c5320ed1ef5ac7b667883c12139a20bd75f1ba2fac284430
,13507,1fc4ff8df51cc044a3a49c3f7342a3ddc2914388dc5e6d420454dd1234a128b7
,13509,05cbd83f2e4ea40a84943cf3a871099a7a0e1bd9b205fcb100a0a0741bcce27d
,13511,3a837ea4f8580cbb18104d41523cb145b087896f6933f089c95c7b8dd06400aa
,13520,13e9b086ecbbaea5b2e2a20e9fe4232657cfae58b28d942aa0b60e83d3b70fce
,13522,a64e387f82bdf2bf6a10a88c28dcb3f966082eb72b84bba7234ee1ab66bc595c
,13523,8e115e140a1e98e46c6a449c6b31f56e846515e89b858956587f30c2764a7c74
,13525,6dd6d3a6a8fb558f71beb6b4f06a7d6416ded0dedc1a006fe25b36b6686f963b
,13529,850482c818271c1fb67b42d01b59e3e98996de0cd35c6acad3b49544e5668bfc
,13530,9a5bddc1a1d6bf0f0f81ca6895a44b15a411e2739bc93347a08f64439ec5527b
,13532,43e5f224b1c73db9b3448c464df8eee4c43d19dbd2c0025154aa6f42ad916350
,13533,322d63a4dc827c9df777cf1eec59a1b92e103c3cac61d2562492eddeb079582a
,13534,6eb210c24cee7f27b79acc6d15dd7689abd20fc3bf886c19be5f76f29ee879b3
,13535,1853713f80a743269fe82d8e27cb0612596daab1a80c835f54d2f01b4e8701b1
,13536,d637cba1ce6dfd47332124b63bbde1128a7566916860804b3095098ab3e87015
,13537,7fe95cb6764ee3f0ccbba498bd922182e9c8427c2e7c9423b43f0a203dfa217b
,13542,b8cf080b0a7475fbccf1eff06c1023a96398895e1c9b1eef52433364392f2e2e
,13545,93ccf01b363fc7ad8b2041ebbd1f9e5754e74e896b00e4c573e2a1b38bc0948a
,13550,b8415956a1df64f96b8e585577082795227dafee940722f8da9780d9098d8b5a
,13551,2bd4f4473064436683adedf02175f1cb2b8e0be69e58c4b0240fcebc6102d63d
,13553,0f9cb8b464a6508c6cda85750e81a8370524bc420e9d444e930d04ef0ce0d8f8
,13556,11c0b88381b589d6143c93461b4d9f5d20d976345b35be2f2c6c7eb1323fe518
,13559,9cd287cad9396066b6d2fce0fb567636e019cf96beec609eb72590f3007170b5
,13560,4e5e4c6e9e2abc92857f7176f35d8cae8e897ef65004d145181bb9484015a696
,13562,60e964c5b6b3449f991b8b8fa76c5194daf38c480d44dc385dbfef65c3443b6b
,13565,0da6a0ea85efa279e804a1ca775baedca395960ff2d39e6acd553623cbf3eab6
,13566,73fbcc31a0dd1db9fd052baf10f46aa816d0f79c72fc6e3df085333f72d58311
,13584,e25e3c76c6fe61b0ba07c229c24654dc8d8a744fe32740ff853a02a0240cb159
,13603,6596d9241b2de882e96311597a2e2cb10cbc6c8e0e9660c5913c9521a48a2e19
,13604,ae710e62468b2e6b97d68dc864afa062d5db8857d5dcb7e4650dd0735f869241
,13606,59ef95fa888525edd27687aa5d0463562009d3ae09f1c77a40a2ac5711af6123
,13607,cacdd5f305c99d77955c02e4701042a152911ea02e50e924095a8009ce97c067
,13609,2883175f2fcee8538dbb1e50111ac50849df9dafcd4f44fce11dd97ebb630219
,13611,f7c05405736416eafc4dc72568dbeaf06e69fc62eafb0abdc7d6ba14290e00e7
,13612,aa0df1ca6a23342cf6e562155c2eeff75c05076e9fd4a1c6d00991a401025566
,13615,3f3add413d47e853c8b1c10f6c31e43a273cb9b02ba1b302c7168621744e9fc6
,13616,d6df4f6fc804737996a3c030007413879371ca759c1439a38d7b5cbefa0570cc
,13617,6db9b96afe395037e245ad31877b052496613550f85edaf320c374a710b7047b
,13620,e80ec582f42fa25624b344a412415d5f238b22d4279b1ce51bcf5179426a0d97
,13626,3f435753881f93baaac14de45fc7dba102541a0de544a9b5ec2a7cfd7cfd4ed1
,13628,503d88fbc0aee653e214023e95986e3aebe6883058135b34dcd09c0bbfe1b65c
,13629,9171084aad44931699aefe0a56df73e94ce3dcb2767fbc9e5745c952206f29db
,13631,f5f8a32711b07fceab211cea527231e3830533df24ed7e1ab2f0bb86d7a70f0d
,13633,fe2239d22b69abcc327077a6520474e46f563909c88afc4f747ab311b62b05ef
,13634,f9c2d3505e0103163a821d3108ca2d2c163ccd6e8c4860484cd6a077e591d854
,13637,3d5dd69801b8d571f9dc79eb6187eede57cbcdbef3d86aab8d496060ba851654
,13646,01ffe665ab9210b60f8c1a8ce9918f67165e8297a25cdd5836711677fc73cded
,13650,c9340e9c421448c45cc0009f68ecb168a4869334823a4c8bb3778414848d42a9
,13651,0e16993ba145f3015710009bf8f00608d223e0c47698796e1963516914b921fe
,13656,4e00146b2dad49b7e7ede64b8fe3390451e8b28e4641fc135f51988ed45a94af
,13657,a6c13ee84b888d28e06ab6011baf0dd1c85949382097677f4cd37dea7ef96e56
,13660,e01a2a2e8a6d42260714feb8e64b229aad9a18a0f3786a7ec68d28e65ef25470
,13661,d97286cd2a0e74e2f3d9a34888e0ac3b8cc8fb9b46c9fdc063c2253996a98e86
,13664,aae913e0ce8e5e6a4d3b4c5b9a12c4087ae6dd63cbef0cc85223248a5fb528b8
,13665,c173707739f4ae3fedaa01e62aad70afb131ca4e3ec0f11c59dd47d520464aaf
,13672,1ad63471b42ca7c3f5640e9c368ca7cbe8d45f1439bb240f4e0c1f4242f6f4ba
,13673,7cc5d4179bff1e120e5987348a67b15ba02e3af1574b20ba19595b147b4b35b8
,13675,af104ba766814362db46bb3613d2fae22f7fd70e5e2b248cb6b552be1dc1ca79
,13677,f3038d44baf26a14c857fa1d2cf32105c897f33b26095adca45b3fa6678bdbd9
,13679,396ce2c6a0d8083e11e1d58257dd57c2be88bb2cf2b1082f47c14cc886b04279
,13680,9a9853db8d139db3fa88572088bc9af0db51de48663c4f012a21797e9a0369b0
,13681,ff9b70242285fd14959a1758ed8fb639de4ffdfbdb9fac063efc76362c842a46
,13682,6513537ddf5d4c95acaaa05a93dd65a41ddba5e6d8b2ba1d05fdb9f74257d67a
,13683,491e06c1b303c0ac17a4d33b4e4de70732eb69aa6121a02d13b63c8934fb09e7
,13697,d98ac61459f4e7a562e4f0e7af85c11cb94bb3ea748ea1839142cbffad70b399
,13702,b2f7c19476a392a9843b32e01e81afddafb8493a8f05c5f078a30496cff3d690
,13705,1465c9e6c7630f4585924bb1ec20dd32abf1f2b9bcde392191692c3dba67b55b
,13706,34515b29945a8fe9c0e10f0d8915324b308b717e432bb281a5d75bdff04da9ff
,13708,367c94ff91cfc7e0a68c2f7917763aed5ff5628811fc99be2361c70781ee646e
,13715,0960b48eb9b75cbbcbd067b44e07cb0beb084cc2ad22e1dcd369d8108b8bc1d8
,13719,59e55e8cedf56c83f51813aa1e2ef69af956a217db5b11c97c506ecf5443c2e0
,13722,b7e1a95db9e265d769d1f3aa5a9a7b5d57fa4bd10b527ef24faa68bfc05fc68f
,13723,5c542e87797e97068f5943c2519217476ce396be2dba0feb0495fcd16e04837f
,13724,79ef80a774ca62608cb7d0368165c7f1ab3acd498963e47564ac3a68c9c485ec
,13725,5f6c35ff64516c6e801b14199707787871aa4b7e29f0b5a5cffbfcfce1c171fc
,13730,b127f57aadc91a5c283537aa43d257da74f7f800700466346d03884f414bcb67
,13731,2397ce6da9f2d27e3060527d8e20f91d1c361fad639f025fec3b65fb77043498
,13733,4d1873fdcaa56f080a801528ba5aa30917272b417fa8d445702694a46c1e240f
,13735,4593862f17d2508be8ce1e1e32b5b667db709d52c9b8ec6769d1fcbc1f9072a9
,13738,a351208cf21082f0e3d0aed854ffd5adfb0a4778eb2ce67aaf1d718962bc952d
,13748,bf4f7a54b9af983050e29100621d4664a08fe447cfa08323bb722bea89bcb7e1
,13751,13e1469b9c3d13e3fbf116cb9eb225236dcd25be7f8698a27c3f10ccd7b4ac5e
,13753,afa5664da6ef6747d4ebb6352ba0aa26a0572e15330dc593fb316b1cb4093bae
,13755,f3170855f8bb6a6cf46bcf2bb519ec290da990f9b2d4ead5b7d6d2636ea8252b
,13756,3eb75745da46650fcf7d29a96050f45d35f02ff7e44d1daffee99971c99cef12
,13759,bfd3ad31617474c710341f4987f137cccf118e77a2ba80529720074eed71a3ce
,13760,6cc7dccb8b27f9404938d61f6dcbad22e892359496208ae5300e3377d2ec4b0c
,13761,f1ff05839a9e9387170dd93a95ad2c2666c78cd40ddf8a34a75aa3977caa4873
,13762,fd69770a38005c20d5d47cd1454cd7d9e12bd70f5661fad3c288f0a916ed17ad
,13763,40bba4d996a013d7c525bb7e87ace9906463143b8111b7ee5c46baa0e0f63282
,13765,fc7c348054ed5b83abf82514d0331358139f449d163c5af74dc2e1e4f58df521
,13766,8f89ae4c85dff0ff7388673b6f83e420919c9c3c6b8ab2fcd12a8fbf39968d9a
,13767,c94af74d45b05a415374a1a0137397fcd05d4a11b3b65ee87e1e255bf678b54f
,13768,cca37b5c29f6edf307445d1893383d0014a399b3e930ed84c84eb8fcf21badc1
,13770,9238df549e44398bb5879e4cdfbb5504f6680ed2802983912d6fa46c148b49b0
,13774,7badaf9fed3f6b71bb8e375fb9c8b10c500cbd566e5646274714f5486cc7ad5a
,13776,54f371deb126cffe69706b6653bea252ea73a3ca170514ac26a95bb5ad2a22de
,13779,637db88f5966e15b6ede1670ba13a7b125dfe3a69be76e81464783347e51f25b
,13781,68ecdb17852b7548e7bd31d4c5cb623f9c57e73fb20b78a43d14749509cebbad
,13785,4580968aa3f60aaa7c536014b0e6d70e9d9024d5332e895d1e8948c35c746d5f
,13786,34d1bd6e0160531a96b474723f667d121d7ecec3bd95d6ecdf305eefd5fa8f2f
,13787,f042522bcb309df939f48ceeacefb3d747367c0e952344837cf0f4a4f2af8588
,13793,19eb32070887c7d18bdf2d880063613423804dd6e96e8d30ec3304bad5f3232e
,13794,9f6f30f00283928b80acdc261015cc91b7c7d73a771a6536fc87f14de79b5aee
,13795,893133325c0623d9ce3f30957fa092a4a1adb5dbcec3e669e4e99eb2cc2dfbc4
,13796,0c6499d8145815456b4c31fab85447ac2ccda4ca569437759da62b38dbb66e47
,13797,1241237692005c91a61482b3e2722892ddb71cc475691461271cb8c54595aefc
,13798,8f887d270d813de82b2b31738425db81a03f86e4327f1bf8a5b3e9621f4fb23e
,13799,80e6b34315c6f02a39e11f0a9e2d11548728a20312ac889c913c64e09fe9dc29
,13800,9dd12dfa0c299dcc96cea1f97975ef0e13484bc69118caae353b237f14582cfd
,13801,19fb22207dcdc82bf4d2d6c7c2d4cb9637a2b6c49dbb8f01ad52001f7b3c19d6
,13802,4a10c95c15a7d0ca2cfcc3f7c5314803929115e6d3dc73f7e943d4f4a0d789d0
,13804,9b74848dafec099d7fb074a4755ff1220e5f23fc695928b6693aef410165d6ef
,13805,8e4ddc96d9798298e1040fc2e5d76fb896fc3765ba0c18f3ea321c96379e25b0
,13806,14b80676d5825e4f885be1e25141a1c071d2b7fce32d74a628579deab8e3a919
,13807,2c82443f6b44f0f88a36e87223e6c4b7af0deaaec680f3d801fbb93003055044
,13808,d7516ce76a02cdd7fa5f027a0f5233f4747f04036c891a644b3a3b6118d83141
,13811,280f59cd6302546de17b2a8b04588d3e5b48da2217379367484df1ad60c789ec
,13813,653367d4b14430d23a5dcfba10778c3f900c91578793011d37e9ffd0acd65018
,13816,88e89530554f3be7157c54dd53e409e9f0cf2af3b9be18b6c6183b9009c0f7b2
,13819,9dd31588b36b8437a020a5688436bf71203b9f5e14f2f3263e98d7b678c1fc17
,13820,98d3010a4adbbccebb4c2144ba30bbd9b76e6123858ee2a205440606b2825eb7
,13824,df940c61b864a02ce4cba4bb5321d9c6e44b8738038aa091ae11584fb825d188
,13825,751a4bc1acc13f9ca70b695c257c94fe6e4e27e86ab206ae445668d7971a4cb9
,13826,77a9b909ac744cf352f3574933850a86207a5bdd8cd4a8f0966c813815a72cd7
,13827,382d22087f65bb4e8c1e3bcdd6a4427be9d576ab60f672134f960cd6d38309f1
,13829,a00323b50222ee2b79e4661cb471b22b2f95b9fbc09f9698513462910e2f0600
,13830,52db5f54806eedff4b9b34f54cb66f0a5d3aa25d02e219506cd5dd22bfdc59bd
,13833,1e278bc5e237524dad99456a3f8e0b6d9d7dad1e5162294b070b4c46356b5c65
,13837,5501900db1eef860cf5a3662712ac46df730c620107836b9f2ad633056f07bd4
,13869,f20662f5e9caadac976cecb2f252621e4b69b24a1dfdc051b8d9635cec999bce
,13871,c5b992f3a560c37d47d56d48b61b7d33053dfd44e0a9f1ffb52b1c849f07e842
,13875,af6be26b28cc8d785f4fe89ab50f5488e2f089ee8b01c718489a6012028f7748
,13877,830c6493af3867ba64b4c0f9dd2c6a4a4fc27fa7ac73d76130b0bf042d77cb17
,13878,cda0b0907341b78f8b691de4b6e2780cacbda662f7c74c899386c1e6b7aee48e
,13887,3f9ace8c7008292c6aee6e140cd6c08ab8b9b69c8c3b56c8ec5de041d3c2495a
,13890,f6527abfdb6c2f62997694a6b3dd93a7894e85844d8491cd57ed2fe871c07994
,13894,28452ee597f428f30c4ec5b6b6d8dff66da819a18fab28315e4b49c2cd2be352
,13905,b6124fd53188e601633352f112e9456846e763a33d646adecfab2bb59dd4811e
,13906,66e8bdb2c6e1a87df2112ab9dd81e2032e443f31c551fd2dd1147678443163c1
,13907,771ba4615f228000c1900fe3633e51bf3fc83994192dff8fac63e551e3d43566
,13908,b203d56ba39081658a272670518988db24e671bc92685eee1b639e25d98bd58c
,13909,cbeea3b4db2c524505036a10efc908accdbe5d6b231e38c5addec3c1f96ca573
,13917,5b43c490cea1f3408ee7936a4e937bae628a73b8e06bd8b75a8b683a4b9772d9
,13921,98f9a6f927fc8495636945620c75a6f78a37eeff5c4d219d73613d21151b1ac4
,13926,45fbe9e875f26ca666d6235801fc5e3276d6bfef7b77ac49e24a628e398a6f05
,13929,4adb1055d8268f64734dcf92a28eb478cd02df9cd14028640a426021e0e1912b
,13932,0ac2736bec0fab8ca1b973defba9dddbfc55323b7bdd1520b7f03bac9c580673
,13934,8144d318d156144e35e04431437f3df474178970e59af443d1546f129389a44c
,13936,49e0405aadff745de7adabc7a7fae9f151c4655d5a516b992079f710a62e3246
,13946,f0e323fa8abcdc4cf68a300b22d422e26dd49b17cdbf4f94e1f4c57020c72ea7
,13948,7887c0786eaa2e6210378456a846f2964a16d325943e4a5a86100a6271b72dd6
,13949,876da18f79390cd4c098550d81e6568d5f8e9090962dc58781481fc34813f15f
,13950,94044c9120a8c885b836a18284e384938b203515b69c47cda5681efb48e52147
,13951,b36ce8fe58d56acdb4c60b26cdf2f5011dc7745288d2da33f7daf59d93707314
,13952,9aaf8a23ec58e3a935d621e412e1e0619fea7dcf9a858c3ee05d3c05aa86fca7
,13953,37dbb9a088226fa429dd73fd0f33ee41454ffd78646a41f0f07782ea3c869c6d
,13954,d329dce4b2539aaaf8ad80e5c5a4af2079b1d30b541689a6a07fccdd088429b1
,13956,7102e86309e542875819e14d459a77f52c1a58d4556c7cab2216d14d58ac2156
,13957,3bb9e79cf76b113370f873b4740cc106ed8100fc3824e001db5ba72b02b2d1b8
,13959,6b5661a412f8f98cf715e8627e71a18b925be612805f88a29448c22b4d9a8210
,13962,2ede424dc50fed7987152c27f964708add85da4a5e1dc8823f8ade3e64040ca9
,13966,560bc6655d1b2659711f1c40871d12e75c5d4426abe6cf8ae6cb58dfc00dc200
,13968,e3d4ac72f1c7ab979a0865b1006ed8b6af0119f41a9e42ea6a99cc0cb0fb91d3
,13969,0255e554f4fa2449a07cc960f2fd82014134fc05d99fdac1e54034e8cadb3445
,13971,e0295d43fe36759fb7ec0f10bd89bc12285c99860aaddcb0b772f057211b293e
,13973,46101b4c1e6dfde978da287a5c9d6a7e853ea2bfa353fed41ba6c7d38506a058
,13974,3c25f0c0090c95986c77d028478a4ad67ff55f7242f17a393503835d5ea5f7ef
,13975,e50739a1cd673c51c4c2d4805bcce75d6a1dc642e9b7613cb6c9dbc969343acd
,13978,47749205d3cab326319072f9a4d5b8e569e014ca1e2eac12710441974345b144
,13979,8dc9654f78c6db4262e7920ace20481e5bfeef188c82375f3e82a6dc5da5210e
,13980,c847e0e4dd348f0b0f0fe4244a9219b2043c7741d08dd635433ed97f88cb6957
,13981,475855a6de97894428c79d502c8f043ca6686c31d68687d7850add472ac21072
,13983,6ec408c6fd26704494f961e1aa9cdfd0a7f8bd8b92c4675ca536be77ff485d77
,13985,7ed952cc0a1eea536412c76694c7859ab620e58f7d994103c32cb79f4420dee6
,13986,5ca0188441ff4e946dd553da4b0daaa603b55a91d0f88705197b5eb74d5c828e
,13987,88df3efdb6be28d0d39b67fc19b2efefa39b4823da223fe1fbd4cd598418526b
,13989,cd86be0b0d57de93bd075b1bec8d0d8382039fe6d806089e24d644fc0397e2a3
,13993,a73173c7d418e8cf26f8699f9363cf1f1fe6e7645e779cbb7a34cb8e3df3ce9e
,13996,e5faafd3ad1164463625ba27bc5ddabd00f5578cd52955048e8ab766eb2be270
,13998,930a3c58362ad35700b365d586cb22804f071f02ed1994ce8a95c68cada27392
,14000,612550a703ced580f40f5e93b061b4d24407d7506444677c04b2db1381490122
,14002,c00102515349413f7aa08381b55b1aff326d3368c73555b95901e365b9a78518
,14003,f75a8878c85186e9a12b0ee39da0d18bf9abf305ecf5e9a62c73350a997ad4df
,14005,cc7fa27ac83ea29233a57cda6284f6e1ddc6eaf9b54591510096f078cbb70764
,14006,d2f2cb826fcff282f4eaa4fd47b8e56d91c2b889ad633fa39498bea6973af7cc
,14008,57e5c2ba1c7b6d80bb0cffa9e16ffb1361f94e4d15e03cdbc7638560516d9ba0
,14016,b5fd0c9cf50da557d2554b3fdd3dc9309187967eca56d6601601741dbd994eb2
,14029,f88c503fb3bbcc8d1a2586317d1169303a0d0685e6368af3488fd51ca981d877
,14033,746313859a8488bd086c572a62457275c505d4558642a6911ee34c7e8b908f3f
,14051,f6af5b837b59cd4bb401d4589e25668a0a90a0fb517dbf52cc98b545737157a0
,14052,b0cefa01e71429c176ec71c3fb2be5e06b2c2e103c68d957e0401e8194bcdc3c
,14060,f3416f40ef969af338185b66c0a3bcc57b279ed0cfd4b5cdea836eb0ce7168a7
,14063,31afa941d133e1d5e5d79d7d8e6044ef061345f40a5ce3b567209b2013c23d55
,14064,fc9686a9754d5e792519c136d6522cde5bc4b67e45798b8d0eb995cc2eeaf1a2
,14065,198b484985292da5d221b6bfb6f9026bae9c3fef0d249d9549738f209b80e2de
,14066,a44934b712e3d8b5e32215f3c4d3859d81578f4cdb94123b3c1c1795c9a784fb
,14072,da0ad7100119a92f1aa3d8b4790aa478f334f240c076d9bc13ce9ed79bd00bf3
,14073,207e96276a85da28934e9225a7cff7f9b51d6e7d310454e71eb0534296dd9084
,14081,fc84a882c7da0bb0a658845377a81bb559d42a7f9df6437f1bc45ddade346349
,14087,ba44fb0d84b19421ccd1dce795260c3d18b13bc30a7c55f6dccb206155666bc2
,14101,19a8f45fbd08d355d565f4d34eb96fea159356c45a24179c3f68073bd90fea35
,14104,961b56a82e1dd6931fafef1adff780ecbc2e8a4d48e644319856100e4db541c0
,14106,26c2c47d56248574a50db395fc67c7e8763c1acb76d0f75734e7b9537d815ef0
,14107,c0ab92081bdb36a5ed00fbeddcb4dd1823240dce7990a8ea74b6a69400af1136
,14109,2c7b2a685140216406bcee1088a900b9dc57b099973866746affd23f0ba41744
,14114,d47d1e942e950e1d75d3be6f26386d1c6cf060994364b7f5701986493159f813
,14115,a4a6805b0f4e0b1860665f096d3d3d1eb8f98d46731ec344cd8b466d232e9f49
,14117,518a2fed47fc188b2ff2764c2771dca8182f89cdc78fa195d61e44966540f7b8
,14118,bde93f0f1a0c496d0479373436f1c69a53e0f5e0b0a142d053c98bb4971bb026
,14119,09488a7cbe53dd5e3cd6392c9f2f584b208dcc7ae9907060c9fe59800b5d5464
,14121,72eafc2ffc219a509a76dd7629cf63e190d53044db6167d78eb6b83c610e6c37
,14127,5a8a7fecef7b3d707b3c745f89ec68941e9798a1373628ecc62b121ffff6aff4
,14132,b9b809b5b74dc44fd2968a29a1e1352ee0b25a3e247287326d366110c65a816f
,14134,05d311a21d786e58fa4cb2204c0d1f3b0ce0b84b18df1b2168de2d6921c17358
,14135,9942eea8dc35379e4743cd3b7e6727d2c23c5f7b0f5df0d523e3557fae667cd8
,14141,dddbf081ec3ea92cc0b14f74632ae8fcdbebc0b03837e840279835d357d74e7b
,14144,a54148e64ec23aa0257444de2d6031cf06521b0ed4450afbbd27582ebd615d9f
,14149,38c5477a0a809ba331b7410beb5946ef62ee99219af00ceaf319ce62da847d95
,14151,574e460744573b739bb34d280e52ee8301b7baa17e9640fe69c2ae6d0a87e82e
,14155,3c20a222c5c78ad5dc9f55b13497cc848f6d6a183a49799a5a5b2c9c99cef162
,14157,b86d9e6dc586154102deb4cae198f6ea1b36f3743bc2871eababa5872ed383ac
,14161,7bb917b35da36b4facb29f453a10de7eb296e98cf423466afeaeac142f5c4bd9
,14162,6795fd8bc4f3abc272555adb280945a10669e499e9969c820708aff2a9b00bb6
,14163,7da3146c17b612a88533e7fb2be7fa21ad26da5d3ea9a86c9f31c08f0e1eec8b
,14165,d99515361f041884cd53faee9d114889b2464acc34f614d5bf4ada2bd72780cd
,14168,9acc7e702b8ccbb40867298a0aa3603de083336e67bcd658222c395302d45285
,14169,8a8403a98a3884ab7b9e75e1a591a77129def0db63862dbd57a1baeac899e190
,14170,ff5844c9ee91b80a532cd53a77cfb2d2764338d31409237d756073c35a71f1fd
,14171,576073d5d49eb1541ea99bb73831e3cf779fb6d01483936420e52c25d6d4090c
